from_state,to_state
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
00100001010110111100011100101010010000100,11001001111111101110111000111100011100001
11001001111111101110111000111100011100001,10011000100010101100110010001111011110101
10011000100010101100110010001111011110101,01011110010101011100000010011101111111100
01011110010101011100000010011101111111100,00000000101010111101000111111100111111110
00000000101010111101000111111100111111110,10001001010101011101001100111110111111110
10001001010101011101001100111110111111110,11000001101001111110011100111110111111110
11000001101001111110011100111110111111110,11001001000000011110110110111110111111111
11001001000000011110110110111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
10010000001101111011101100010111010100010,01001000100000001100011000000000011100101
01001000100000001100011000000000011100101,00010010000000001101010010111101011110101
00010010000000001101010010111101011110101,10010110000000011111000011111101111111100
10010110000000011111000011111101111111100,10000000000010011100000101111100111111110
10000000000010011100000101111100111111110,10000001010100011100101100111110111111110
10000001010100011100101100111110111111110,11000001101001111110111100011110111111110
11000001101001111110111100011110111111110,01001000000000011100010110011110111111111
01001000000000011100010110011110111111111,01010010000000011101000110111111111111110
01010010000000011101000110111111111111110,11000001000000011111000111111100111111110
11000001000000011111000111111100111111110,10000001000000011100000110111110111111110
10000001000000011100000110111110111111110,11000001000000011110101100111110111111110
11000001000000011110101100111110111111110,11000001000000011110110110011110111111110
11000001000000011110110110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
10001111100010001111110011110101110010111,10010100000000011100000110011101111101100
10010100000000011100000110011101111101100,00000000000010001100001100111100011110110
00000000000010001100001100111100011110110,10000001010100011111111000111110111111100
10000001010100011111111000111110111111100,11000001100010111110010100011110111111111
11000001100010111110010100011110111111111,01011000000000011100000110111111111111111
01011000000000011100000110111111111111111,11010000000000011111100110111101111111110
11010000000000011111100110111101111111110,10000001000000011110000110011100111111110
10000001000000011110000110011100111111110,00000000000000011100001100111110111111110
00000000000000011100001100111110111111110,11000001000000011111111100111110111111110
11000001000000011111111100111110111111110,11000001000000011110010110011110111111111
11000001000000011110010110011110111111111,01010000000000011100000110111111111111110
01010000000000011100000110111111111111110,11000001000000011111100110111100111111110
11000001000000011111100110111100111111110,10000001000000011110000110011110111111110
10000001000000011110000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
10101000010110111110001111000000010100100,00001000100010101100011000111100011100100
00001000100010101100011000111100011100100,10001001010101001111110000111110011110101
10001001010101001111110000111110011110101,11010100100000111110000010011111111111101
11010100100000111110000010011111111111101,01011000000010011100000110111101111111110
01011000000010011100000110111101111111110,10000001010100011111100110111100111111110
10000001010100011111100110111100111111110,10000001100000111110001100011110111111110
10000001100000111110001100011110111111110,01001000000000011100011100111110111111111
01001000000000011100011100111110111111111,11010010000000011111110110111111111111111
11010010000000011111110110111111111111111,11010010000000011110000111011101111111110
11010010000000011110000111011101111111110,00000000000000011100000111111100111111110
00000000000000011100000111111100111111110,10000001000000011101101100111110111111110
10000001000000011101101100111110111111110,11000001000000011110011100011110111111110
11000001000000011110011100011110111111110,01000000000000011100010110111110111111111
01000000000000011100010110111110111111111,11010010000000011111100110111111111111110
11010010000000011111100110111111111111110,11000001000000011110000111011100111111110
11000001000000011110000111011100111111110,00000000000000011100000110111110111111110
00000000000000011100000110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
00101101100010001000011000001100111011100,00000000010101011100010100110010111111111
00000000010101011100010100110010111111111,11010110101001111111101110111101111111111
11010110101001111111101110111101111111111,10011000000000011110010111011101111111110
10011000000000011110010111011101111111110,00000000000000011100001100111100111111110
00000000000000011100001100111100111111110,10000001000000011111111100111110111111110
10000001000000011111111100111110111111110,11000001000000011110011100011110111111111
11000001000000011110011100011110111111111,01010000000000011100010110111111111111111
01010000000000011100010110111111111111111,11010010000000011111100110111101111111110
11010010000000011111100110111101111111110,10000001000000011110000111011100111111110
10000001000000011110000111011100111111110,00000000000000011100001100111110111111110
00000000000000011100001100111110111111110,11000001000000011111111100111110111111110
11000001000000011111111100111110111111110,11000001000000011110010110011110111111111
11000001000000011110010110011110111111111,01010000000000011100000110111111111111110
01010000000000011100000110111111111111110,11000001000000011111100110111100111111110
11000001000000011111100110111100111111110,10000001000000011110000110011110111111110
10000001000000011110000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
01101101101101101000001001000010111011011,01011000110100011101010110100001111111111
01011000110100011101010110100001111111111,10010010101000111111000110111101111111110
10010010101000111111000110111101111111110,10001001000000011110001101111100111111110
10001001000000011110001101111100111111110,10000001000000011100111100111110111111110
10000001000000011100111100111110111111110,11000001000000011110111100011110111111111
11000001000000011110111100011110111111111,01010000000000011100010110011111111111111
01010000000000011100010110011111111111111,01010010000000011101000110111101111111110
01010010000000011101000110111101111111110,10000001000000011111000111111100111111110
10000001000000011111000111111100111111110,10000001000000011100001100111110111111110
10000001000000011100001100111110111111110,11000001000000011110111100111110111111110
11000001000000011110111100111110111111110,11000001000000011110110110011110111111111
11000001000000011110110110011110111111111,01010000000000011100000110011111111111110
01010000000000011100000110011111111111110,01000000000000011101000110111100111111110
01000000000000011101000110111100111111110,10000001000000011111000110111110111111110
10000001000000011111000110111110111111110,11000001000000011110001100111110111111110
11000001000000011110001100111110111111110,11000001000000011110110110111110111111110
11000001000000011110110110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
01111001001010011000001001111101011010111,10010000010100011101110010110001111111000
10010000010100011101110010110001111111000,10000001101011111110000100001100111111110
10000001101011111110000100001100111111110,00001000000000011100001100111110111111111
00001000000000011100001100111110111111111,11010100000000011111111110111111111111110
11010100000000011111111110111111111111110,11000000000000011110010110011100111111110
11000000000000011110010110011100111111110,00000000000000011100000110111110111111110
00000000000000011100000110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01111011100111011001011001011111110011011,01110000110100011101010110100001111101111
01110000110100011101010110100001111101111,10010010111100101111000110111101011110110
10010010111100101111000110111101011110110,10001001100000111100001001111100111111100
10001001100000111100001001111100111111100,10001001000011011100110100111110111111111
10001001000011011100110100111110111111111,11010100010100011110101110011111111111111
11010100010100011110101110011111111111111,01010000100000111100010110011101111111110
01010000100000111100010110011101111111110,00001000000000011101000110111100111111110
00001000000000011101000110111100111111110,10000001000000011111001100111110111111110
10000001000000011111001100111110111111110,11000001000000011110011100111110111111110
11000001000000011110011100111110111111110,11000001000000011110110110111110111111111
11000001000000011110110110111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
10110010011111001111101110100000011100111,10010110100000101100011011011101011110100
10010110100000101100011011011101011110100,00001000000001011100010001111100111111100
00001000000001011100010001111100111111100,10000001000010011101100100111110111111111
10000001000010011101100100111110111111111,11010100010100011110001110011111111111110
11010100010100011110001110011111111111110,01000000100000111100010110111100111111110
01000000100000111100010110111100111111110,10001001000000011111100110111110111111110
10001001000000011111100110111110111111110,11000001000000011110001100011110111111110
11000001000000011110001100011110111111110,01000000000000011100010110111110111111110
01000000000000011100010110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
00000100000111111010110110110010011101111,11011110100000001111101010010001011110110
11011110100000001111101010010001011110110,00000000000000011100010011011100111111100
00000000000000011100010011011100111111100,00000000000010011101000100111110111111110
00000000000010011101000100111110111111110,11000001010100011111001100111110111111110
11000001010100011111001100111110111111110,11000001100000111110010110111110111111110
11000001100000111110010110111110111111110,11001001000000011110100110111110111111110
11001001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
01100001011011011111110001000000010001010,00000000000000101101000010001100011100011
00000000000000101101000010001100011100011,00011100000000001100000010101111011110100
00011100000000001100000010101111011110100,11000000000000011110100000111100111111100
11000000000000011110100000111100111111100,10000001000010011110100110011110111111110
10000001000010011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
10010001011100001111000001100101110101100,10000001100010101100000100111100011100110
10000001100010101100000100111100011100110,10001001010101001110101000111110011110101
10001001010101001110101000111110011110101,11010100100000111110110010011111111111100
11010100100000111110110010011111111111100,01001000000010011100000110011100111111110
01001000000010011100000110011100111111110,00000000010100011101000110111110111111110
00000000010100011101000110111110111111110,11000001101001111111001100111110111111110
11000001101001111111001100111110111111110,11001001000000011110010110111110111111111
11001001000000011110010110111110111111111,11010000000000011110100110111111111111110
11010000000000011110100110111111111111110,11000001000000011110100110011100111111110
11000001000000011110100110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
10010000011111011110001010011011111111100,01000000100010111100010100111100111111110
01000000100010111100010100111100111111110,10001001010100011111100110111110111111111
10001001010100011111100110111110111111111,11010100100000111110001110011111111111110
11010100100000111110001110011111111111110,01001000000000011100010110111100111111110
01001000000000011100010110111100111111110,10000001000000011111100110111110111111110
10000001000000011111100110111110111111110,11000001000000011110001100011110111111110
11000001000000011110001100011110111111110,01000000000000011100010110111110111111110
01000000000000011100010110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
10101100111100111011101111001010010000001,01011100100010101100011010000001011100000
01011100100010101100011010000001011100000,00001000010100001101010010101100011110100
00001000010100001101010010101100011110100,10000001101001111110000000111110111111100
10000001101001111110000000111110111111100,11001001000010011110100100111110111111111
11001001000010011110100100111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11001001000110111000001001000011111000001,01011000110110001100010110100001011110101
01011000110110001100010110100001011110101,10010010111100111111100010111101111111100
10010010111100111111100010111101111111100,10001001100010111100000101011100111111110
10001001100010111100000101011100111111110,00001000010101011100001100111110111111111
00001000010101011100001100111110111111111,11010100101001111111111110111111111111110
11010100101001111111111110111111111111110,11001000000000011110010110011100111111110
11001000000000011110010110011100111111110,00000000000000011100000110111110111111110
00000000000000011100000110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
00001001101001111010101101111111111010101,11011100000010011101111110010001111111101
11011100000010011101111110010001111111101,00010010010110011100010110011101111111110
00010010010110011100010110011101111111110,00000000111101111101001101111100111111110
00000000111101111101001101111100111111110,10001001111001111101011100111110111111111
10001001111001111101011100111110111111111,11011100011001111100011110111111111111111
11011100011001111100011110111111111111111,11011010011000111100110110111101111111110
11011010011000111100110110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
11010001100100011100111010011001111111001,00010000100010011100010110001101111111110
00010000100010011100010110001101111111110,00000000010101011100001100111100111111110
00000000010101011100001100111100111111110,10000001101001111111111100111110111111110
10000001101001111111111100111110111111110,11001001000000011110011100011110111111111
11001001000000011110011100011110111111111,01010000000000011100010110111111111111111
01010000000000011100010110111111111111111,11010010000000011111100110111101111111110
11010010000000011111100110111101111111110,10000001000000011110000111011100111111110
10000001000000011110000111011100111111110,00000000000000011100001100111110111111110
00000000000000011100001100111110111111110,11000001000000011111111100111110111111110
11000001000000011111111100111110111111110,11000001000000011110010110011110111111111
11000001000000011110010110011110111111111,01010000000000011100000110111111111111110
01010000000000011100000110111111111111110,11000001000000011111100110111100111111110
11000001000000011111100110111100111111110,10000001000000011110000110011110111111110
10000001000000011110000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
10010101010000011001000101010101011101011,00010100001001101100001010100001011110110
00010100001001101100001010100001011110110,10001000010000011110110000111100111111100
10001000010000011110110000111100111111100,10000001000010111110100100011110111111111
10000001000010111110100100011110111111111,01011100000000011100001110011111111111111
01011100000000011100001110011111111111111,01010000000000011101010110111101111111110
01010000000000011101010110111101111111110,10000001000000011111000110111100111111110
10000001000000011111000110111100111111110,10000001000000011110001100111110111111110
10000001000000011110001100111110111111110,11000001000000011110111100111110111111110
11000001000000011110111100111110111111110,11000001000000011110110110011110111111111
11000001000000011110110110011110111111111,01010000000000011100000110011111111111110
01010000000000011100000110011111111111110,01000000000000011101000110111100111111110
01000000000000011101000110111100111111110,10000001000000011111000110111110111111110
10000001000000011111000110111110111111110,11000001000000011110001100111110111111110
11000001000000011110001100111110111111110,11000001000000011110110110111110111111110
11000001000000011110110110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
01011000100011011111110010011010011110100,01000000000010011101000010011100111111100
01000000000010011101000010011100111111100,00000000010110011101000110111110111111110
00000000010110011101000110111110111111110,11000001111101111111001100111110111111110
11000001111101111111001100111110111111110,11001001100000111100010110111110111111111
11001001100000111100010110111110111111111,11011000000000011110100110111111111111110
11011000000000011110100110111111111111110,11000001000000011110100110011100111111110
11000001000000011110100110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11001000110010011100100011011010010011000,01000000011110111100000010001100111101010
01000000011110111100000010001100111101010,00001000111100101101000110101110011110110
00001000111100101101000110101110011110110,11001001111001111100001000111110111111100
11001001111001111100001000111110111111100,11001001011010111100110110111110111111111
11001001011010111100110110111110111111111,11011000011100111100100110011111111111110
11011000011100111100100110011111111111110,01001000111000111100000110011100111111110
01001000111000111100000110011100111111110,00001000011000111101000110111110111111110
00001000011000111101000110111110111111110,11001001011001111101001100111110111111110
11001001011001111101001100111110111111110,11001001011000111100010110111110111111111
11001001011000111100010110111110111111111,11011000011000111100100110111111111111110
11011000011000111100100110111111111111110,11001001011000111100100110011100111111110
11001001011000111100100110011100111111110,00001000011000111100000110011110111111110
00001000011000111100000110011110111111110,01001000011001111101001100111110111111110
01001000011001111101001100111110111111110,11001001011000111101010110111110111111111
11001001011000111101010110111110111111111,11011000011000111100000110111111111111110
11011000011000111100000110111111111111110,11001001011000111100100110111100111111110
11001001011000111100100110111100111111110,10001001011000111100100110011110111111110
10001001011000111100100110011110111111110,01001000011001111100001100011110111111110
01001000011001111100001100011110111111110,01001000011000111101010110111110111111111
01001000011000111101010110111110111111111,11011010011000111101000110111111111111110
11011010011000111101000110111111111111110,11001001011000111100000111111100111111110
11001001011000111100000111111100111111110,10001001011000111100100110111110111111110
10001001011000111100100110111110111111110,11001001011001111100101100011110111111110
